step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
140,TRANSFER,862424.95,C433947019,0.0,0.0,C832151959,2246592.24,3109017.19,0,0
40,CASH_IN,106403.43,C1643051089,208462.0,314865.43,C1263111270,0.0,0.0,0,0
190,CASH_OUT,201836.35,C1587920697,10875.0,0.0,C1565306487,9862.12,211698.47,0,0
395,PAYMENT,15827.97,C1232577522,0.0,0.0,M1541071814,0.0,0.0,0,0
308,CASH_OUT,127980.44,C473479752,20411.0,0.0,C1898811459,111127.54,239107.97,0,0
16,PAYMENT,9508.44,C1241224658,0.0,0.0,M396758488,0.0,0.0,0,0
306,PAYMENT,6786.76,C940582670,0.0,0.0,M773148423,0.0,0.0,0,0
321,CASH_IN,156296.34,C5238083,99114.0,255410.34,C385437798,860639.22,704342.88,0,0
202,CASH_OUT,154511.0,C3409186,16190.0,0.0,C174387534,121687.36,276198.36,0,0
526,PAYMENT,42008.56,C1674057568,85534.76,43526.2,M69781558,0.0,0.0,0,0
209,CASH_OUT,37095.06,C1190565255,30880.0,0.0,C311631234,0.0,37095.06,0,0
670,PAYMENT,8952.15,C603214516,0.0,0.0,M1132318554,0.0,0.0,0,0
10,CASH_IN,244677.01,C1702953135,4199964.97,4444641.98,C1979722084,406904.69,501988.75,0,0
15,PAYMENT,17405.19,C1849979043,133879.0,116473.81,M1206460805,0.0,0.0,0,0
138,CASH_OUT,96443.63,C1934333223,0.0,0.0,C1900812498,482438.63,578882.27,0,0
378,TRANSFER,1061547.02,C683263259,31181.0,0.0,C43836014,0.0,1061547.02,0,0
204,CASH_OUT,164107.14,C1602992966,0.0,0.0,C1726786375,4127030.42,4291137.56,0,0
545,CASH_IN,55239.14,C514264663,226.0,55465.14,C1983617989,240515.76,185276.62,0,0
335,TRANSFER,749771.02,C970499324,0.0,0.0,C1321638918,2947322.35,3697093.37,0,0
353,CASH_IN,306774.96,C1400687719,3638651.87,3945426.83,C1015769851,603362.37,296587.41,0,0
17,CASH_OUT,109094.9,C564319558,20233.0,0.0,C481350372,7288748.38,7376995.27,0,0
565,PAYMENT,72.67,C1641711338,145235.35,145162.68,M610529888,0.0,0.0,0,0
236,CASH_OUT,166262.66,C42929831,20398.0,0.0,C2095536498,113296.41,279559.08,0,0
135,CASH_IN,23625.24,C370176788,954336.67,977961.91,C893876425,595281.3,571656.07,0,0
251,PAYMENT,39037.14,C1230980039,61408.0,22370.86,M198863577,0.0,0.0,0,0
136,CASH_OUT,324329.64,C1794979013,0.0,0.0,C1567520676,3828691.66,4153021.3,0,0
236,CASH_IN,55355.37,C759851092,82830.0,138185.37,C1591657544,0.0,0.0,0,0
637,CASH_OUT,159559.15,C127482468,0.0,0.0,C1450061233,3921902.07,4081461.23,0,0
161,CASH_OUT,145996.17,C1823596062,0.0,0.0,C554966812,892686.08,1038682.25,0,0
206,CASH_OUT,105901.72,C1409485444,66616.0,0.0,C1171397754,7800074.83,7905976.55,0,0
402,CASH_IN,122100.55,C1545054387,712902.77,835003.32,C789457629,280824.3,158723.76,0,0
161,PAYMENT,10815.57,C1535203613,189999.61,179184.04,M316886002,0.0,0.0,0,0
283,PAYMENT,23662.62,C835863852,0.0,0.0,M605901461,0.0,0.0,0,0
213,CASH_IN,61273.68,C1941104454,20752.0,82025.68,C527818853,0.0,0.0,0,0
283,CASH_OUT,2863.98,C1976371633,23997.0,21133.02,C865946636,86467.28,89331.26,0,0
227,PAYMENT,7241.3,C103884124,0.0,0.0,M690343575,0.0,0.0,0,0
304,CASH_OUT,284504.16,C1688794688,267697.0,0.0,C1704532478,2829864.33,3114368.49,0,0
42,CASH_OUT,317850.91,C1620463960,217318.0,0.0,C307838402,1201136.64,1518987.54,0,0
95,PAYMENT,4.19,C1867102205,165429.0,165424.81,M196957757,0.0,0.0,0,0
378,CASH_IN,39941.06,C2036697545,3484528.05,3524469.1,C459515734,6162129.87,6122188.81,0,0
542,CASH_IN,120153.98,C1210259015,654378.67,774532.66,C199656372,576712.05,456558.07,0,0
12,CASH_OUT,37783.23,C1703386489,156.0,0.0,C890551614,0.0,57017.33,0,0
397,CASH_IN,270721.41,C1770943269,41002.0,311723.41,C1685377838,383193.21,112471.8,0,0
13,PAYMENT,14844.89,C343210904,1883018.0,1868173.11,M1484547463,0.0,0.0,0,0
255,PAYMENT,6856.0,C733355137,0.0,0.0,M1418966979,0.0,0.0,0,0
249,TRANSFER,107156.22,C1288203311,0.0,0.0,C356682086,392484.56,499640.78,0,0
232,PAYMENT,448.07,C1455861026,22738.99,22290.92,M2013634101,0.0,0.0,0,0
207,CASH_OUT,96850.32,C1424703168,0.0,0.0,C1929446944,245522.37,342372.69,0,0
397,CASH_OUT,283163.89,C1240737434,20820.0,0.0,C760669170,0.0,283163.89,0,0
158,DEBIT,7263.27,C1918447232,0.0,0.0,C1356972918,1350986.06,1358249.33,0,0
18,PAYMENT,17381.68,C1422994659,0.0,0.0,M286965768,0.0,0.0,0,0
13,CASH_IN,335106.98,C2066700881,437.0,335543.98,C227105038,177254.32,0.0,0,0
599,PAYMENT,12004.55,C1234267326,0.0,0.0,M1917084036,0.0,0.0,0,0
332,CASH_OUT,144154.11,C564149837,0.0,0.0,C1218191177,1327950.72,1472104.83,0,0
43,CASH_IN,135163.89,C1123748816,31402.0,166565.89,C654221888,80871.02,0.0,0,0
229,PAYMENT,55976.12,C1321805499,211075.0,155098.88,M1793091523,0.0,0.0,0,0
300,CASH_OUT,32470.54,C1276340343,0.0,0.0,C1533587342,64943.42,97413.96,0,0
323,CASH_IN,23040.84,C752082991,9564.0,32604.84,C685854591,0.0,0.0,0,0
180,CASH_OUT,375433.79,C385522837,502662.12,127228.33,C464804637,2609717.05,2985150.85,0,0
22,PAYMENT,5209.85,C1875620123,45245.0,40035.15,M1660022566,0.0,0.0,0,0
19,CASH_OUT,5540.88,C173554833,41769.0,36228.12,C1271343317,107503.26,27409.09,0,0
380,CASH_OUT,111823.09,C1609527142,291.0,0.0,C98643438,463319.79,575142.89,0,0
259,CASH_IN,105857.13,C737579767,539.0,106396.13,C250141918,52058.72,0.0,0,0
288,PAYMENT,33333.84,C1640955416,4096.0,0.0,M240574356,0.0,0.0,0,0
353,CASH_IN,296931.5,C685546737,22158.0,319089.5,C688425453,317281.0,20349.5,0,0
160,PAYMENT,11973.42,C426662245,0.0,0.0,M1992232985,0.0,0.0,0,0
403,TRANSFER,756646.66,C1823310638,3767.0,0.0,C2129480238,7431.14,764077.8,0,0
369,CASH_IN,366592.75,C845877651,3870268.72,4236861.47,C461063997,861452.68,494859.93,0,0
728,TRANSFER,119143.75,C1171262237,119143.75,0.0,C1229370593,0.0,0.0,1,0
132,CASH_OUT,198647.03,C421842037,0.0,0.0,C1588401302,2469366.15,2668013.19,0,0
159,CASH_IN,189925.34,C240078628,591770.9,781696.24,C2145326346,217335.38,27410.03,0,0
35,TRANSFER,350054.09,C1667042015,0.0,0.0,C1188146899,1603088.98,1953143.07,0,0
254,PAYMENT,3756.28,C2053106032,323078.69,319322.41,M207117007,0.0,0.0,0,0
159,CASH_IN,431732.59,C1847225374,8289768.07,8721500.66,C890427544,829042.72,397310.13,0,0
300,PAYMENT,9423.47,C1017800434,0.0,0.0,M1945354217,0.0,0.0,0,0
325,CASH_OUT,354686.84,C654849704,15788.0,0.0,C1728058546,0.0,354686.84,0,0
383,PAYMENT,5793.4,C713133515,0.0,0.0,M203174116,0.0,0.0,0,0
300,PAYMENT,4420.84,C1625029575,72838.0,68417.16,M817259959,0.0,0.0,0,0
402,CASH_OUT,99744.7,C1174815010,0.0,0.0,C2052201453,1237621.02,1337365.72,0,0
253,CASH_IN,22516.12,C58890752,4390273.76,4412789.88,C1400597574,703553.77,681037.65,0,0
279,CASH_OUT,181878.68,C442280123,0.0,0.0,C813350237,1696362.46,1878241.14,0,0
12,CASH_OUT,19904.17,C61181196,56660.0,36755.83,C1547953078,22347.0,0.0,0,0
77,CASH_OUT,9039246.82,C378412722,9039246.82,0.0,C802151575,464686.69,9503933.51,1,0
136,CASH_OUT,309356.43,C412990935,0.0,0.0,C653159551,1949587.56,1805181.37,0,0
229,CASH_IN,133167.29,C765131509,7104880.55,7238047.84,C1611739071,1038363.69,905196.4,0,0
608,CASH_OUT,180572.03,C1723735594,0.0,0.0,C1825463446,3497588.61,3678160.64,0,0
713,TRANSFER,773926.81,C1576289672,773926.81,0.0,C239130588,0.0,0.0,1,0
401,CASH_OUT,498942.55,C1758932509,750.0,0.0,C1923220446,96761.66,595704.21,0,0
43,CASH_OUT,478638.25,C1805978169,11668.0,0.0,C1414452584,233120.72,711758.96,0,0
686,CASH_OUT,170323.87,C1125177223,0.0,0.0,C282283049,494082.97,664406.84,0,0
330,PAYMENT,6150.87,C1130640165,0.0,0.0,M960084734,0.0,0.0,0,0
375,CASH_OUT,146223.3,C1648311998,0.0,0.0,C43602182,4095255.69,4241478.99,0,0
201,CASH_OUT,339833.18,C723965199,170391.0,0.0,C1955181378,0.0,339833.18,0,0
715,CASH_OUT,351013.05,C1874919024,340991.0,0.0,C487434073,345924.94,696937.99,0,0
350,CASH_OUT,88208.77,C214730308,62601.0,0.0,C642554629,453741.33,541950.1,0,0
38,CASH_OUT,207668.15,C1276635189,10673.0,0.0,C1550310627,0.0,207668.15,0,0
347,CASH_OUT,296459.28,C194144883,824.0,0.0,C338489299,0.0,296459.28,0,0
207,CASH_OUT,466354.41,C2023730081,0.0,0.0,C179094108,478826.57,945180.99,0,0
19,TRANSFER,211845.69,C367329499,137116.75,0.0,C580788027,772679.69,1031901.56,0,0
186,PAYMENT,8535.89,C941922495,314630.59,306094.7,M1447853721,0.0,0.0,0,0
254,TRANSFER,1206484.32,C150644305,15116.0,0.0,C1385841615,522236.2,1728720.52,0,0
324,CASH_IN,16422.91,C843307664,7147883.98,7164306.88,C1367085422,413623.17,397200.26,0,0
402,CASH_OUT,49138.67,C1834112214,0.0,0.0,C1565039885,4131808.66,4180947.33,0,0
399,CASH_IN,289365.02,C149244265,8308300.2,8597665.22,C1660746523,8478659.22,8189294.2,0,0
94,CASH_IN,10347.49,C688010742,20235.0,30582.49,C1795006371,802467.98,792120.49,0,0
211,PAYMENT,9291.05,C1542513744,115.0,0.0,M721459797,0.0,0.0,0,0
140,CASH_OUT,248880.82,C1758174210,0.0,0.0,C949766632,543673.29,792554.12,0,0
542,CASH_IN,279030.84,C540848850,33010.0,312040.84,C61592433,0.0,0.0,0,0
159,CASH_OUT,197114.62,C964995549,346.0,0.0,C683211139,413212.88,610327.5,0,0
203,CASH_OUT,85476.3,C841144784,86281.9,805.59,C222965121,82351.43,167827.74,0,0
307,PAYMENT,4169.28,C1291011767,1839.0,0.0,M1608958016,0.0,0.0,0,0
262,TRANSFER,681431.96,C1801297880,101485.0,0.0,C1152044340,101070.98,782502.94,0,0
348,CASH_OUT,401103.46,C1686532844,3217.0,0.0,C1618882109,370214.58,771318.04,0,0
300,CASH_OUT,311095.87,C701139686,20102.0,0.0,C1360014898,0.0,311095.87,0,0
133,CASH_OUT,84233.42,C2020159581,41991.0,0.0,C1133143921,0.0,0.0,0,0
330,PAYMENT,46446.28,C1211991012,0.0,0.0,M2024889776,0.0,0.0,0,0
141,CASH_IN,263385.24,C924213634,11041658.52,11305043.76,C1811315507,9516124.19,9252738.94,0,0
203,PAYMENT,4665.27,C669935954,5449.57,784.3,M2134888362,0.0,0.0,0,0
236,PAYMENT,3053.08,C39949838,118413.98,115360.9,M5271146,0.0,0.0,0,0
253,CASH_IN,149846.48,C1073353440,30767.0,180613.48,C1033084622,1293515.85,1143669.37,0,0
277,CASH_IN,230380.17,C530129519,11484.0,241864.17,C120492935,729220.37,498840.2,0,0
276,CASH_IN,321802.23,C2075661380,1169719.48,1491521.71,C1153728488,954351.82,627703.57,0,0
252,PAYMENT,47164.9,C1306538758,262384.83,215219.93,M1026603286,0.0,0.0,0,0
419,CASH_IN,185579.2,C1599569830,32340.0,217919.2,C2085005230,0.0,0.0,0,0
41,CASH_IN,347040.77,C536383140,1079625.82,1426666.59,C982997256,8911675.47,8564634.7,0,0
252,PAYMENT,8260.66,C1283106811,3064.0,0.0,M531906667,0.0,0.0,0,0
93,PAYMENT,9847.92,C1733422727,7186.0,0.0,M764055513,0.0,0.0,0,0
17,CASH_OUT,23218.63,C1725617095,0.0,0.0,C478020970,205349.99,228568.63,0,0
383,PAYMENT,7408.84,C1909288065,88.0,0.0,M486085062,0.0,0.0,0,0
235,CASH_OUT,71453.0,C1731235349,0.0,0.0,C1600303012,116377.72,187830.72,0,0
356,PAYMENT,16152.98,C291399023,63128.48,46975.5,M1330265782,0.0,0.0,0,0
191,CASH_OUT,182703.47,C151169195,0.0,0.0,C1160797822,290209.63,472913.1,0,0
155,PAYMENT,18331.53,C2138522650,0.0,0.0,M1688543372,0.0,0.0,0,0
36,CASH_IN,88115.76,C1146835561,5020903.34,5109019.1,C524698314,2534660.78,2446545.03,0,0
94,PAYMENT,26577.06,C488938317,55651.87,29074.81,M1367091786,0.0,0.0,0,0
353,CASH_OUT,9854.43,C1116370855,0.0,0.0,C438236287,134650.36,144504.79,0,0
190,PAYMENT,15175.25,C1665992692,15287.0,111.75,M1493831164,0.0,0.0,0,0
325,PAYMENT,5550.45,C2124919783,0.0,0.0,M367318578,0.0,0.0,0,0
180,CASH_OUT,620565.95,C472375325,0.0,0.0,C138492157,995149.16,1615715.12,0,0
379,CASH_IN,394535.88,C90720668,33010.0,427545.88,C1106575793,29037.02,0.0,0,0
188,CASH_OUT,65440.15,C767499938,49599.0,0.0,C1335005833,2320749.92,2386190.08,0,0
307,CASH_OUT,162695.44,C1385484700,233051.03,70355.58,C833389229,237816.73,400512.18,0,0
225,PAYMENT,69836.89,C2895108,345.0,0.0,M855684512,0.0,0.0,0,0
346,CASH_IN,111442.11,C267502054,18433.0,129875.11,C1300267235,0.0,0.0,0,0
379,CASH_OUT,392540.88,C1539459252,52727.0,0.0,C90735933,158564.01,551104.9,0,0
12,PAYMENT,17217.36,C2051062760,275111.01,257893.66,M464962322,0.0,0.0,0,0
8,CASH_IN,222740.86,C490457698,30706.0,253446.86,C302025300,158.0,0.0,0,0
403,PAYMENT,2911.57,C1521218388,0.0,0.0,M1485727471,0.0,0.0,0,0
393,CASH_OUT,347066.3,C1837355634,20117.0,0.0,C2073510069,1585465.34,1932531.64,0,0
121,PAYMENT,5153.63,C1325677727,500.0,0.0,M1606637916,0.0,0.0,0,0
305,CASH_OUT,236983.01,C1112438957,0.0,0.0,C1687063128,319490.15,556473.16,0,0
139,PAYMENT,4083.83,C373637602,0.0,0.0,M818461882,0.0,0.0,0,0
229,CASH_IN,319361.89,C1107348390,906950.5,1226312.39,C310728958,3317624.44,2998262.55,0,0
19,CASH_OUT,90434.4,C399154806,30436.0,0.0,C1813826565,3308.0,6224013.96,0,0
400,CASH_OUT,87300.72,C504071059,0.0,0.0,C397244546,154095.68,241396.41,0,0
181,PAYMENT,16296.08,C1142666662,20273.0,3976.92,M1427979179,0.0,0.0,0,0
252,CASH_OUT,554948.52,C1560108938,85909.71,0.0,C1247037042,7731710.62,8286659.15,0,0
14,CASH_OUT,150800.74,C1179895957,0.0,0.0,C1321726145,1333509.14,1484309.89,0,0
377,PAYMENT,2867.97,C2036937105,11500.94,8632.97,M896824336,0.0,0.0,0,0
161,CASH_OUT,203283.94,C48880628,2157.0,0.0,C1564714056,0.0,381535.22,0,0
210,PAYMENT,5526.03,C234174898,0.0,0.0,M2073357152,0.0,0.0,0,0
37,TRANSFER,249236.31,C723733696,409931.0,160694.69,C1115336405,23119.38,272355.69,0,0
307,CASH_OUT,387580.42,C884123995,0.0,0.0,C1845208133,2675193.25,3062773.68,0,0
255,TRANSFER,842713.96,C64069986,0.0,0.0,C70936507,1700266.83,2542980.8,0,0
401,PAYMENT,8972.16,C1291698801,19419.09,10446.93,M67726249,0.0,0.0,0,0
211,PAYMENT,28355.87,C952924293,32303.81,3947.94,M446562838,0.0,0.0,0,0
393,CASH_IN,69819.19,C1941889055,324368.71,394187.9,C1329955083,1843253.93,1773434.74,0,0
18,CASH_OUT,19715.39,C1524901222,10115.0,0.0,C1605447575,80219.77,0.0,0,0
331,CASH_OUT,108790.11,C1933705573,0.0,0.0,C420302928,799753.35,908543.45,0,0
179,PAYMENT,2672.03,C1514750893,13471.0,10798.97,M63930192,0.0,0.0,0,0
181,PAYMENT,28532.07,C1663580203,10262.0,0.0,M790004186,0.0,0.0,0,0
191,PAYMENT,2636.33,C95922033,6877.42,4241.09,M1743124212,0.0,0.0,0,0
153,PAYMENT,6935.75,C133534763,21185.0,14249.25,M1393075793,0.0,0.0,0,0
550,CASH_IN,152493.01,C2008488267,12315121.7,12467614.7,C1084704294,1211417.59,1058924.59,0,0
41,PAYMENT,9121.25,C533002267,38938.09,29816.85,M1770441807,0.0,0.0,0,0
300,PAYMENT,164.15,C776677037,31926.12,31761.97,M1624307523,0.0,0.0,0,0
136,CASH_IN,300876.98,C1004477754,1523191.84,1824068.82,C1117888429,5884838.24,5312787.49,0,0
177,TRANSFER,178503.45,C47077712,178503.45,0.0,C798319481,0.0,0.0,1,0
397,CASH_IN,109695.27,C1912130350,989132.57,1098827.84,C548901435,650567.88,540872.61,0,0
18,PAYMENT,14418.49,C1401517165,400.0,0.0,M833811711,0.0,0.0,0,0
228,TRANSFER,427372.71,C1810519449,0.0,0.0,C326843182,471565.54,898938.25,0,0
187,CASH_OUT,295681.8,C609463777,0.0,0.0,C330018250,469056.38,538878.49,0,0
407,PAYMENT,15809.03,C847297098,9322.84,0.0,M201286991,0.0,0.0,0,0
380,CASH_OUT,304127.96,C1743519453,2262.0,0.0,C407136906,0.0,304127.96,0,0
232,CASH_OUT,188838.55,C309303757,0.0,0.0,C1876005159,2101020.69,2289859.24,0,0
383,PAYMENT,5622.6,C862616165,42666.0,37043.4,M273867250,0.0,0.0,0,0
140,CASH_OUT,358744.97,C1785973443,0.0,0.0,C587433505,1598773.17,1957518.14,0,0
186,CASH_OUT,61860.19,C1825746370,0.0,0.0,C1664621797,678265.71,740125.9,0,0
498,CASH_OUT,207261.07,C1856398520,207261.07,0.0,C1898820013,48221.7,255482.77,1,0
405,PAYMENT,9145.31,C1100272083,19904.0,10758.69,M340815573,0.0,0.0,0,0
379,CASH_IN,250696.52,C437002480,9766951.24,10017647.76,C979050470,1449636.26,1198939.74,0,0
500,CASH_OUT,76034.78,C710306438,108672.95,32638.17,C796535531,438202.51,514237.29,0,0
184,TRANSFER,621814.13,C676983542,0.0,0.0,C923534712,11709027.49,12330841.62,0,0
236,CASH_IN,159523.71,C1402582121,256073.26,415596.97,C1995999585,396259.94,236736.23,0,0
16,PAYMENT,18248.85,C1855486095,0.0,0.0,M569997741,0.0,0.0,0,0
345,CASH_IN,38346.56,C1847198290,866.0,39212.56,C733468661,364159.09,325812.53,0,0
206,CASH_OUT,38918.95,C124603309,0.0,0.0,C876905565,81869.77,120788.73,0,0
19,CASH_OUT,133557.91,C1349263149,0.0,0.0,C231532874,29467152.88,29697044.06,0,0
13,PAYMENT,19835.18,C1752155997,60.0,0.0,M155569363,0.0,0.0,0,0
257,CASH_IN,88962.48,C11075745,1909420.3,1998382.78,C1146988321,168526.58,79564.1,0,0
401,CASH_OUT,32561.9,C1213140326,0.0,0.0,C195609347,19038573.76,19071135.66,0,0
129,CASH_IN,231965.52,C854101487,2048203.56,2280169.09,C124543127,488221.0,0.0,0,0
158,CASH_OUT,331401.42,C1653374302,0.0,0.0,C720153321,13832532.91,14163934.33,0,0
275,CASH_OUT,36878.12,C1060983047,5728.0,0.0,C1215621618,0.0,36878.12,0,0
13,CASH_OUT,72065.89,C246195368,526.0,0.0,C1003895753,0.0,72065.89,0,0
307,TRANSFER,1468791.25,C1043239317,0.0,0.0,C1350467725,3061511.75,4723900.7,0,0
133,CASH_IN,199393.36,C182496046,958525.83,1157919.19,C450059729,932905.3,528943.02,0,0
162,CASH_OUT,188962.78,C535783941,29559.0,0.0,C774658033,3437117.65,3626080.42,0,0
38,TRANSFER,676138.72,C1302046105,202250.38,0.0,C586273406,2835412.47,3511551.2,0,0
181,PAYMENT,41858.33,C1185001418,40241.0,0.0,M320902358,0.0,0.0,0,0
300,PAYMENT,10701.19,C1281530725,67051.79,56350.6,M674768744,0.0,0.0,0,0
394,CASH_OUT,307762.72,C1146865727,167.0,0.0,C1532140508,64992.4,372755.12,0,0
130,PAYMENT,16212.13,C1026459115,175230.69,159018.56,M1852290722,0.0,0.0,0,0
547,CASH_IN,202672.31,C33268621,51678.0,254350.31,C2019950759,147542.59,0.0,0,0
256,PAYMENT,24131.56,C1344423068,15005.0,0.0,M1910082749,0.0,0.0,0,0
283,TRANSFER,77207.43,C399592090,0.0,0.0,C479323312,2977268.04,3054475.47,0,0
41,CASH_OUT,87634.65,C1023467032,29065.0,0.0,C1793592225,0.0,87634.65,0,0
260,TRANSFER,361929.63,C1336747279,21831.23,0.0,C1692909896,409640.93,771570.56,0,0
130,CASH_OUT,354191.67,C67336718,0.0,0.0,C1947785070,5508625.58,5862817.26,0,0
178,CASH_IN,139655.52,C311108504,1719158.8,1858814.31,C1839855694,2093908.66,1954253.14,0,0
181,CASH_OUT,665357.71,C576094176,155762.0,0.0,C642040105,23053.49,688411.2,0,0
372,PAYMENT,12501.88,C888359726,0.0,0.0,M1213750253,0.0,0.0,0,0
217,CASH_OUT,972713.05,C152636559,972713.05,0.0,C1009036787,0.0,972713.05,1,0
40,CASH_OUT,22676.61,C867328630,0.0,0.0,C1517601275,290567.53,32576.0,0,0
281,CASH_OUT,91201.55,C1759420584,0.0,0.0,C704152667,110401.82,201603.37,0,0
207,CASH_OUT,199612.54,C1096466441,0.0,0.0,C903763349,200577.1,400189.64,0,0
212,CASH_OUT,120911.9,C1425160171,59576.65,0.0,C1692234742,1278734.9,1399646.81,0,0
306,PAYMENT,16920.93,C1735846754,22591.0,5670.07,M1440368964,0.0,0.0,0,0
284,PAYMENT,24523.76,C88094582,0.0,0.0,M1133590691,0.0,0.0,0,0
273,CASH_IN,172176.2,C945802413,1066032.51,1238208.71,C131235543,1793519.36,1621343.16,0,0
226,CASH_OUT,99959.63,C1949378645,0.0,0.0,C845109286,465080.03,565039.67,0,0
40,PAYMENT,10484.7,C1253855726,208530.5,198045.79,M1790560724,0.0,0.0,0,0
203,CASH_IN,236396.95,C2055684750,8744693.4,8981090.35,C515132998,15614127.49,15735176.63,0,0
130,CASH_IN,57926.38,C1348232717,28569.0,86495.38,C1714823857,3610224.53,3552298.15,0,0
297,PAYMENT,16418.49,C654221564,38563.0,22144.51,M438007244,0.0,0.0,0,0
132,CASH_IN,71861.89,C1265635236,1117.0,72978.89,C886896377,95365.79,23503.9,0,0
17,CASH_OUT,222788.33,C413367941,99308.0,0.0,C429766593,0.0,222788.33,0,0
326,CASH_IN,468495.19,C1716014524,8469.0,476964.19,C881641619,0.0,0.0,0,0
259,PAYMENT,13421.12,C342850099,20349.0,6927.88,M619183295,0.0,0.0,0,0
349,CASH_OUT,187593.19,C989160632,0.0,0.0,C745560371,2395898.12,2583491.31,0,0
301,CASH_IN,345098.25,C1432853469,72053.0,417151.25,C1387740919,323558.11,0.0,0,0
136,TRANSFER,295804.39,C668581208,0.0,0.0,C357889099,1776875.19,2312118.02,0,0
227,PAYMENT,9659.41,C1703757845,97207.05,87547.64,M603796890,0.0,0.0,0,0
349,PAYMENT,17610.76,C1433894459,240.0,0.0,M884420787,0.0,0.0,0,0
281,TRANSFER,54235.7,C725405279,54235.7,0.0,C2020386791,0.0,0.0,1,0
308,CASH_IN,217323.49,C1851788315,111714.0,329037.49,C469588093,0.0,0.0,0,0
369,CASH_IN,413826.8,C1678428041,3215773.17,3629599.97,C1490448839,3969696.18,3555869.39,0,0
395,CASH_OUT,96281.83,C1480659245,127.0,0.0,C1857626593,4783581.53,4879863.36,0,0
402,CASH_OUT,5862.94,C257514246,0.0,0.0,C1923043471,5405270.16,5411133.09,0,0
33,CASH_OUT,43951.51,C1596652772,34869.0,0.0,C305606841,2200292.6,2244244.11,0,0
44,PAYMENT,1149.99,C597295425,0.0,0.0,M451885085,0.0,0.0,0,0
399,PAYMENT,12799.29,C1877275044,0.0,0.0,M993910970,0.0,0.0,0,0
188,PAYMENT,5806.49,C1706525519,61331.29,55524.8,M1281508791,0.0,0.0,0,0
346,CASH_OUT,562803.06,C936876715,0.0,0.0,C55063636,2168828.63,2731631.69,0,0
14,CASH_IN,200814.18,C842645270,8196678.28,8397492.45,C1463207930,1334632.83,1133818.66,0,0
208,PAYMENT,2336.61,C135074416,10790.0,8453.39,M676507540,0.0,0.0,0,0
686,CASH_IN,15168.76,C2005220149,6385646.32,6400815.08,C907536868,8979094.91,8963926.15,0,0
236,CASH_IN,305736.5,C1916007442,8975096.27,9280832.78,C2110496596,6134826.05,5829089.55,0,0
374,PAYMENT,17698.94,C544750341,65654.0,47955.06,M339388977,0.0,0.0,0,0
205,CASH_IN,138603.66,C400083034,89714.0,228317.66,C562233580,2699351.78,2560748.12,0,0
162,CASH_OUT,390097.98,C1832007706,0.0,0.0,C1936097003,1087827.76,1477925.75,0,0
236,CASH_OUT,203463.72,C997112708,36267.0,0.0,C2051370154,0.0,203463.72,0,0
322,PAYMENT,20325.99,C1203138665,10791.0,0.0,M794390996,0.0,0.0,0,0
40,CASH_IN,179678.96,C2095298036,3685121.17,3864800.13,C353038600,300077.87,0.0,0,0
332,PAYMENT,6268.12,C130715898,107437.0,101168.88,M742280441,0.0,0.0,0,0
130,CASH_OUT,74553.6,C1906964454,0.0,0.0,C1543334595,1261952.19,1336505.79,0,0
259,TRANSFER,69972.3,C667302204,0.0,0.0,C266138269,247957.6,317929.9,0,0
351,TRANSFER,143794.58,C479230509,5266.0,0.0,C704610313,1457199.09,1600993.66,0,0
184,CASH_OUT,234495.24,C1130493028,0.0,0.0,C1541591515,441229.9,675725.14,0,0
159,PAYMENT,25938.97,C1357645626,0.0,0.0,M2124190084,0.0,0.0,0,0
403,CASH_IN,94835.86,C190644279,5039.0,99874.86,C2084927165,450638.49,355802.63,0,0
181,CASH_OUT,96078.02,C1116454152,41019.44,0.0,C1170058071,156248.23,252326.25,0,0
326,CASH_OUT,124023.31,C55641275,10279.0,0.0,C117823455,1075706.05,1199729.36,0,0
164,CASH_IN,62133.62,C1808988367,6783165.25,6845298.87,C781351872,410839.39,348705.78,0,0
231,PAYMENT,9570.88,C1601255750,556246.87,546675.99,M577835714,0.0,0.0,0,0
16,CASH_IN,463317.38,C999393193,15240.0,478557.38,C507199433,5432.0,0.0,0,0
36,PAYMENT,3940.58,C293818703,0.0,0.0,M1266477625,0.0,0.0,0,0
158,PAYMENT,8904.67,C401487134,232079.65,223174.98,M849898618,0.0,0.0,0,0
259,PAYMENT,1821.51,C404072348,0.0,0.0,M1435394583,0.0,0.0,0,0
177,CASH_OUT,43626.49,C1858841378,0.0,0.0,C1579093907,1446253.51,1489880.0,0,0
130,CASH_OUT,359650.24,C2017169635,11447.22,0.0,C1480872147,1289279.53,1648929.77,0,0
208,PAYMENT,7577.12,C1670363944,211703.15,204126.03,M1515445257,0.0,0.0,0,0
396,CASH_OUT,584886.0,C278575787,129.0,0.0,C75933897,0.0,584886.0,0,0
133,CASH_OUT,294029.76,C1465858896,60136.0,0.0,C999044221,0.0,294029.76,0,0
274,CASH_OUT,96725.27,C172859028,496685.0,399959.73,C1554851512,65028.02,161753.29,0,0
233,CASH_OUT,311810.08,C505862021,0.0,0.0,C1495174244,1020059.17,1331869.25,0,0
396,CASH_OUT,38318.6,C74507503,907.0,0.0,C1082985659,32794.97,71113.57,0,0
136,CASH_OUT,43729.15,C2106407784,0.0,0.0,C1149339365,258663.65,302392.8,0,0
